I_Rlm_P,I_EcTy1,mapcode,Shap_Ar,type,zone,extent,Threat status,Protection level,realm
Marine,Agulhas Kelp Forest,Kf1,73726.9574248,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2493.89057069,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2469.19254083,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,10766.3096053,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2002.52719432,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1485.2875926,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2000.59312146,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,737.334386293,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1430.07184325,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1115.76692252,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1436.69038858,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1553.33307859,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,3452.90980322,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1214.36829779,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1268.73838129,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1421.41047881,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,773.970104113,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2927.99094993,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1197.66469834,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,5485.74873333,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,5087.52952196,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,3657.39188299,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2311.83425399,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1115.76043993,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,6835.58003927,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1773.01110825,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,7126.99422182,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4821.20246236,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,27026.5916471,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1138.13651672,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1306.14400415,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1368.4601974,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4880.23556817,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1295.22128876,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2117.80816275,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2028.18934993,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2442.57462299,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2110.94518705,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1527.76864156,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2728.55601985,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2383.43800059,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1781.2217258,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,7027.01906637,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2975.48432336,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,85787.2153231,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4952.85193808,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1135.37075146,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,404.9854686,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2172.63801694,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,485.367804336,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1020.80405452,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4318.1666763,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1115.56437762,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,3255.98084778,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,61833.1275305,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,68757.5513512,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,21809.1726661,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1454.9188837,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,13992.3934388,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4859.54770142,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,29133.6114254,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,424.124540815,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,41472.6197349,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1115.58560379,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,3857.5321073,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1115.58680344,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1527.62539379,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1527.82834339,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1115.58812362,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1205.86205055,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,94020.941816,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2042.91468775,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,6388.41248606,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,6714.54953392,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1110.24241195,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,13504.1093992,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1598.00079233,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,8597.24507187,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,14311.745605,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,8113.86241789,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,5674.65359794,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,16753.9953958,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2344.73542696,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,26652.9775914,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1258.87871181,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1527.12182214,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,32585.1150307,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4261.13256588,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,17129.8204702,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1947.60450569,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2520.35820957,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2131.85498373,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,7751.94494787,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2045.61704034,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,22667.7257537,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,7691.95402446,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2645.1755186,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2122.41980136,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,12226.1414554,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,3301.1642148,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1115.58097156,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4067.22063606,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,20801.805619,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1638.52182287,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1880.96323585,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1835.25349542,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1151.98924922,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1127.1099288,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1544.25014755,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2719.14716486,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1507.7128616,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,571.005049032,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4443.17547505,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1398.59577247,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,59211.3387193,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,8006.04224297,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,37836.3649251,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1184.98876645,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1003.88380972,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1330.64863612,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1225.36469759,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,25009.784002,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1976.26226998,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,416.236166355,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,64379.0984726,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1527.37409116,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2441.15865053,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2056.02154813,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,131764.462118,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1791.31829206,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1543.92837873,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,189131.106332,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,220254.376217,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,882.228042524,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2923.80410993,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,771.779060178,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,123985.856438,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,63231.2415883,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1104.76053504,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1088.57479261,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1957.5542768,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1232.94979359,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,3179.28415669,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,795.788450162,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1310.92064062,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,550.473856565,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2837.94797224,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1005.20650019,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1609.99445846,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4945.35263201,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1710.3979254,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,3012.97088607,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,15066.3175708,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1443.44991385,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2871.30859124,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4244.17385657,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1334.15648085,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1301.01370254,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2003.8557292,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,21652.655851300002,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,4208.17653035,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1134.52520393,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,2311.48151187,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,5915.31992254,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1939.35121508,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1217.16243908,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1916.63431635,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1827.94186024,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1115.38658096,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1347.69304965,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,32298.9564191,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1741.08968261,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,11053.6217073,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
Marine,Agulhas Kelp Forest,Kf1,1855.87859384,Agulhas Kelp Forest,Inner shelf and river influenced,12.3040435950156,Vulnerable,Poorly Protected,marine
